Automatic Weather Station,Global Solar Radiation(watt/square meter),Direct Solar Radiation(watt/square meter),Diffuse Radiation(watt/square meter),Datetime
King's Park,0.0,0.0,0.0,2024-02-05 21:00:00
King's Park,0.0,0.0,0.0,2024-02-05 22:00:00
King's Park,0.0,0.0,0.0,2024-02-05 23:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-02-06 00:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-02-06 01:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-02-06 02:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-02-06 03:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-02-06 04:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-02-06 05:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-02-06 06:00:00
Kau Sai Chau,13.833333333333334,0.0,13.666666666666666,2024-02-06 07:00:00
Kau Sai Chau,103.0,0.3333333333333333,101.16666666666667,2024-02-06 08:00:00
Kau Sai Chau,154.66666666666666,0.0,152.66666666666666,2024-02-06 09:00:00
Kau Sai Chau,217.33333333333334,0.3333333333333333,213.66666666666666,2024-02-06 10:00:00
Kau Sai Chau,219.0,0.8333333333333334,215.16666666666666,2024-02-06 11:00:00
Kau Sai Chau,225.5,0.8333333333333334,220.83333333333334,2024-02-06 12:00:00
Kau Sai Chau,217.33333333333334,0.5,213.33333333333334,2024-02-06 13:00:00
Kau Sai Chau,186.16666666666666,0.0,183.66666666666666,2024-02-06 14:00:00
Kau Sai Chau,127.66666666666667,0.0,125.83333333333333,2024-02-06 15:00:00
Kau Sai Chau,63.5,0.0,63.0,2024-02-06 16:00:00
Kau Sai Chau,10.5,0.0,10.666666666666666,2024-02-06 17:00:00
Kau Sai Chau,0.3333333333333333,0.0,0.3333333333333333,2024-02-06 18:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-02-06 19:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-02-06 20:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-02-06 21:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-02-06 22:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-02-06 23:00:00
King's Park,0.0,0.0,0.0,2024-02-06 00:00:00
King's Park,0.0,0.0,0.0,2024-02-06 01:00:00
King's Park,0.0,0.0,0.0,2024-02-06 02:00:00
King's Park,0.0,0.0,0.0,2024-02-06 03:00:00
King's Park,0.0,0.0,0.0,2024-02-06 04:00:00
King's Park,0.0,0.0,0.0,2024-02-06 05:00:00
King's Park,0.0,0.0,0.0,2024-02-06 06:00:00
King's Park,17.666666666666668,0.0,14.833333333333334,2024-02-06 07:00:00
King's Park,128.0,0.16666666666666666,115.83333333333333,2024-02-06 08:00:00
King's Park,242.66666666666666,3.5,210.0,2024-02-06 09:00:00
King's Park,455.8333333333333,167.66666666666666,378.5,2024-02-06 10:00:00
King's Park,405.1666666666667,16.333333333333332,392.5,2024-02-06 11:00:00
King's Park,345.5,1.0,335.3333333333333,2024-02-06 12:00:00
King's Park,290.0,0.6666666666666666,270.1666666666667,2024-02-06 13:00:00
King's Park,228.33333333333334,0.16666666666666666,212.33333333333334,2024-02-06 14:00:00
King's Park,152.0,0.16666666666666666,145.83333333333334,2024-02-06 15:00:00
King's Park,87.83333333333333,0.0,85.5,2024-02-06 16:00:00
King's Park,16.666666666666668,0.0,17.666666666666668,2024-02-06 17:00:00
King's Park,0.6666666666666666,0.0,0.6666666666666666,2024-02-06 18:00:00
King's Park,0.0,0.0,0.0,2024-02-06 19:00:00
King's Park,0.0,0.0,0.0,2024-02-06 20:00:00
King's Park,0.0,0.0,0.0,2024-02-06 21:00:00
King's Park,0.0,0.0,0.0,2024-02-06 22:00:00
King's Park,0.0,0.0,0.0,2024-02-06 23:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-02-07 00:00:00
Kau Sai Chau,0.16666666666666666,0.0,0.0,2024-02-07 01:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-02-07 02:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-02-07 03:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-02-07 04:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-02-07 05:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-02-07 06:00:00
Kau Sai Chau,4.0,0.0,3.6666666666666665,2024-02-07 07:00:00
Kau Sai Chau,13.666666666666666,0.0,13.333333333333334,2024-02-07 08:00:00
Kau Sai Chau,37.166666666666664,0.0,36.333333333333336,2024-02-07 09:00:00
Kau Sai Chau,61.0,0.0,60.0,2024-02-07 10:00:00
Kau Sai Chau,84.33333333333333,0.0,82.66666666666667,2024-02-07 11:00:00
Kau Sai Chau,111.5,0.0,109.0,2024-02-07 12:00:00
Kau Sai Chau,97.16666666666667,0.5,95.0,2024-02-07 13:00:00
Kau Sai Chau,85.16666666666667,0.3333333333333333,83.5,2024-02-07 14:00:00
Kau Sai Chau,75.66666666666667,0.16666666666666666,74.5,2024-02-07 15:00:00
Kau Sai Chau,36.5,0.0,35.833333333333336,2024-02-07 16:00:00
Kau Sai Chau,11.833333333333334,0.0,11.166666666666666,2024-02-07 17:00:00
Kau Sai Chau,0.6666666666666666,0.0,0.5,2024-02-07 18:00:00
Kau Sai Chau,0.3333333333333333,0.0,0.0,2024-02-07 19:00:00
Kau Sai Chau,0.16666666666666666,0.0,0.0,2024-02-07 20:00:00
Kau Sai Chau,0.16666666666666666,0.0,0.16666666666666666,2024-02-07 21:00:00
Kau Sai Chau,0.3333333333333333,0.0,0.0,2024-02-07 22:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-02-07 23:00:00
King's Park,0.0,0.0,0.0,2024-02-07 00:00:00
King's Park,0.0,0.0,0.0,2024-02-07 01:00:00
King's Park,0.0,0.0,0.0,2024-02-07 02:00:00
King's Park,0.0,0.0,0.0,2024-02-07 03:00:00
King's Park,0.0,0.0,0.0,2024-02-07 04:00:00
King's Park,0.0,0.0,0.0,2024-02-07 05:00:00
King's Park,0.0,0.0,0.0,2024-02-07 06:00:00
King's Park,3.5,0.0,3.6666666666666665,2024-02-07 07:00:00
King's Park,20.833333333333332,0.0,17.5,2024-02-07 08:00:00
King's Park,43.833333333333336,0.0,41.666666666666664,2024-02-07 09:00:00
King's Park,85.33333333333333,0.16666666666666666,78.83333333333333,2024-02-07 10:00:00
King's Park,75.16666666666667,0.0,70.16666666666667,2024-02-07 11:00:00
King's Park,96.0,0.16666666666666666,92.66666666666667,2024-02-07 12:00:00
King's Park,74.33333333333333,0.0,74.83333333333333,2024-02-07 13:00:00
King's Park,76.16666666666667,0.0,73.5,2024-02-07 14:00:00
King's Park,53.833333333333336,0.0,50.5,2024-02-07 15:00:00
King's Park,34.166666666666664,0.0,31.833333333333332,2024-02-07 16:00:00
King's Park,8.0,0.0,7.333333333333333,2024-02-07 17:00:00
King's Park,0.6666666666666666,0.0,0.5,2024-02-07 18:00:00
King's Park,0.0,0.0,0.0,2024-02-07 19:00:00
King's Park,0.0,0.0,0.16666666666666666,2024-02-07 20:00:00
King's Park,0.0,0.0,0.0,2024-02-07 21:00:00
King's Park,0.0,0.0,0.0,2024-02-07 22:00:00
King's Park,0.0,0.0,0.0,2024-02-07 23:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-02-08 00:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-02-08 01:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-02-08 02:00:00
Kau Sai Chau,0.0,0.16666666666666666,0.0,2024-02-08 03:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-02-08 04:00:00
Kau Sai Chau,0.0,0.16666666666666666,0.0,2024-02-08 05:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-02-08 06:00:00
Kau Sai Chau,6.0,0.0,5.833333333333333,2024-02-08 07:00:00
Kau Sai Chau,23.333333333333332,0.0,23.0,2024-02-08 08:00:00
Kau Sai Chau,42.5,0.0,42.0,2024-02-08 09:00:00
Kau Sai Chau,68.5,0.3333333333333333,67.66666666666667,2024-02-08 10:00:00
Kau Sai Chau,85.33333333333333,0.3333333333333333,83.83333333333333,2024-02-08 11:00:00
Kau Sai Chau,101.5,0.8333333333333334,99.66666666666667,2024-02-08 12:00:00
Kau Sai Chau,122.0,0.6666666666666666,119.66666666666667,2024-02-08 13:00:00
Kau Sai Chau,93.16666666666667,0.5,91.66666666666667,2024-02-08 14:00:00
Kau Sai Chau,46.666666666666664,0.16666666666666666,46.166666666666664,2024-02-08 15:00:00
Kau Sai Chau,42.833333333333336,0.0,42.5,2024-02-08 16:00:00
Kau Sai Chau,14.333333333333334,0.0,14.166666666666666,2024-02-08 17:00:00
Kau Sai Chau,0.5,0.0,0.5,2024-02-08 18:00:00
Kau Sai Chau,0.16666666666666666,0.0,0.16666666666666666,2024-02-08 19:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-02-08 20:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-02-08 21:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-02-08 22:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-02-08 23:00:00
King's Park,0.0,0.0,0.0,2024-02-08 00:00:00
King's Park,0.0,0.0,0.0,2024-02-08 01:00:00
King's Park,0.0,0.0,0.0,2024-02-08 02:00:00
King's Park,0.0,0.0,0.0,2024-02-08 03:00:00
King's Park,0.0,0.0,0.0,2024-02-08 04:00:00
King's Park,0.0,0.0,0.0,2024-02-08 05:00:00
King's Park,0.0,0.0,0.0,2024-02-08 06:00:00
King's Park,5.666666666666667,0.0,5.666666666666667,2024-02-08 07:00:00
King's Park,23.166666666666668,0.0,20.833333333333332,2024-02-08 08:00:00
King's Park,41.333333333333336,0.0,38.333333333333336,2024-02-08 09:00:00
King's Park,67.83333333333333,0.3333333333333333,66.66666666666667,2024-02-08 10:00:00
King's Park,92.0,1.0,87.16666666666667,2024-02-08 11:00:00
King's Park,117.33333333333333,0.8333333333333334,107.66666666666667,2024-02-08 12:00:00
King's Park,109.83333333333333,0.3333333333333333,103.16666666666667,2024-02-08 13:00:00
King's Park,92.33333333333333,0.3333333333333333,89.33333333333333,2024-02-08 14:00:00
King's Park,49.666666666666664,0.0,50.833333333333336,2024-02-08 15:00:00
King's Park,35.333333333333336,0.0,37.166666666666664,2024-02-08 16:00:00
King's Park,15.333333333333334,0.0,15.333333333333334,2024-02-08 17:00:00
King's Park,0.8333333333333334,0.0,1.5,2024-02-08 18:00:00
King's Park,0.0,0.0,0.6666666666666666,2024-02-08 19:00:00
King's Park,0.0,0.0,1.0,2024-02-08 20:00:00
King's Park,0.0,0.0,0.8333333333333334,2024-02-08 21:00:00
King's Park,0.0,0.0,0.5,2024-02-08 22:00:00
King's Park,0.0,0.0,0.16666666666666666,2024-02-08 23:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-02-09 00:00:00
Kau Sai Chau,0.3333333333333333,0.16666666666666666,0.3333333333333333,2024-02-09 01:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-02-09 02:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-02-09 03:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-02-09 04:00:00
Kau Sai Chau,0.16666666666666666,0.16666666666666666,0.16666666666666666,2024-02-09 05:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-02-09 06:00:00
Kau Sai Chau,15.5,0.0,15.0,2024-02-09 07:00:00
Kau Sai Chau,46.0,0.0,45.333333333333336,2024-02-09 08:00:00
Kau Sai Chau,121.0,0.0,119.66666666666667,2024-02-09 09:00:00
Kau Sai Chau,110.83333333333333,0.5,109.0,2024-02-09 10:00:00
Kau Sai Chau,216.33333333333334,0.6666666666666666,210.66666666666666,2024-02-09 11:00:00
Kau Sai Chau,219.0,1.0,215.0,2024-02-09 12:00:00
Kau Sai Chau,248.66666666666666,2.3333333333333335,242.66666666666666,2024-02-09 13:00:00
Kau Sai Chau,214.5,0.6666666666666666,211.16666666666666,2024-02-09 14:00:00
Kau Sai Chau,96.83333333333333,0.3333333333333333,95.5,2024-02-09 15:00:00
Kau Sai Chau,30.5,0.16666666666666666,30.666666666666668,2024-02-09 16:00:00
Kau Sai Chau,13.833333333333334,0.0,13.5,2024-02-09 17:00:00
Kau Sai Chau,0.8333333333333334,0.0,0.8333333333333334,2024-02-09 18:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-02-09 19:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-02-09 20:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-02-09 21:00:00
Kau Sai Chau,0.0,0.16666666666666666,0.0,2024-02-09 22:00:00
Kau Sai Chau,0.6666666666666666,0.16666666666666666,0.3333333333333333,2024-02-09 23:00:00
King's Park,0.0,0.0,0.0,2024-02-09 00:00:00
King's Park,0.0,0.0,0.0,2024-02-09 01:00:00
King's Park,0.0,0.0,0.3333333333333333,2024-02-09 02:00:00
King's Park,0.0,0.0,0.0,2024-02-09 03:00:00
King's Park,0.0,0.0,0.0,2024-02-09 04:00:00
King's Park,0.0,0.0,0.0,2024-02-09 05:00:00
King's Park,0.0,0.5,0.0,2024-02-09 06:00:00
King's Park,15.5,0.6666666666666666,12.0,2024-02-09 07:00:00
King's Park,40.5,0.8333333333333334,36.833333333333336,2024-02-09 08:00:00
King's Park,78.0,0.8333333333333334,74.33333333333333,2024-02-09 09:00:00
King's Park,97.5,0.6666666666666666,94.5,2024-02-09 10:00:00
King's Park,184.0,2.6666666666666665,178.5,2024-02-09 11:00:00
King's Park,233.5,4.666666666666667,234.33333333333334,2024-02-09 12:00:00
King's Park,254.0,1.5,237.16666666666666,2024-02-09 13:00:00
King's Park,221.66666666666666,0.3333333333333333,211.33333333333334,2024-02-09 14:00:00
King's Park,63.166666666666664,0.0,61.166666666666664,2024-02-09 15:00:00
King's Park,34.666666666666664,0.0,35.333333333333336,2024-02-09 16:00:00
King's Park,15.666666666666666,0.0,14.666666666666666,2024-02-09 17:00:00
King's Park,0.6666666666666666,0.0,1.3333333333333333,2024-02-09 18:00:00
King's Park,0.0,0.0,0.0,2024-02-09 19:00:00
King's Park,0.0,0.0,0.0,2024-02-09 20:00:00
King's Park,0.0,0.0,0.0,2024-02-09 21:00:00
King's Park,0.0,0.0,0.0,2024-02-09 22:00:00
King's Park,0.0,0.0,0.0,2024-02-09 23:00:00
Kau Sai Chau,0.0,0.16666666666666666,0.0,2024-02-10 00:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-02-10 01:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-02-10 02:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-02-10 03:00:00
Kau Sai Chau,0.16666666666666666,0.3333333333333333,0.16666666666666666,2024-02-10 04:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-02-10 05:00:00
Kau Sai Chau,0.0,0.16666666666666666,0.0,2024-02-10 06:00:00
Kau Sai Chau,8.666666666666666,0.0,8.833333333333334,2024-02-10 07:00:00
Kau Sai Chau,56.833333333333336,0.0,56.333333333333336,2024-02-10 08:00:00
Kau Sai Chau,115.0,0.16666666666666666,113.83333333333333,2024-02-10 09:00:00
Kau Sai Chau,186.66666666666666,0.16666666666666666,184.16666666666666,2024-02-10 10:00:00
Kau Sai Chau,251.83333333333334,0.8333333333333334,247.16666666666666,2024-02-10 11:00:00
Kau Sai Chau,422.8333333333333,4.333333333333333,410.8333333333333,2024-02-10 12:00:00
Kau Sai Chau,681.5,445.0,326.8333333333333,2024-02-10 13:00:00
Kau Sai Chau,683.3333333333334,633.8333333333334,226.83333333333334,2024-02-10 14:00:00
Kau Sai Chau,528.8333333333334,584.6666666666666,185.5,2024-02-10 15:00:00
Kau Sai Chau,329.1666666666667,475.3333333333333,133.66666666666666,2024-02-10 16:00:00
Kau Sai Chau,115.0,204.33333333333334,66.33333333333333,2024-02-10 17:00:00
Kau Sai Chau,5.166666666666667,1.1666666666666667,4.833333333333333,2024-02-10 18:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-02-10 19:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-02-10 20:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-02-10 21:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-02-10 22:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-02-10 23:00:00
King's Park,0.0,0.0,0.16666666666666666,2024-02-10 00:00:00
King's Park,0.0,0.5,0.0,2024-02-10 01:00:00
King's Park,0.0,0.0,0.0,2024-02-10 02:00:00
King's Park,0.0,0.0,0.0,2024-02-10 03:00:00
King's Park,0.0,0.0,0.0,2024-02-10 04:00:00
King's Park,0.0,0.0,0.0,2024-02-10 05:00:00
King's Park,0.0,0.16666666666666666,0.0,2024-02-10 06:00:00
King's Park,6.833333333333333,1.0,4.833333333333333,2024-02-10 07:00:00
King's Park,64.33333333333333,0.5,56.5,2024-02-10 08:00:00
King's Park,133.66666666666666,0.6666666666666666,123.0,2024-02-10 09:00:00
King's Park,172.0,1.0,162.0,2024-02-10 10:00:00
King's Park,232.33333333333334,1.0,214.5,2024-02-10 11:00:00
King's Park,388.8333333333333,3.8333333333333335,359.0,2024-02-10 12:00:00
King's Park,588.3333333333334,249.0,362.3333333333333,2024-02-10 13:00:00
King's Park,682.5,633.8333333333334,228.66666666666666,2024-02-10 14:00:00
King's Park,533.3333333333334,591.8333333333334,187.33333333333334,2024-02-10 15:00:00
King's Park,320.8333333333333,458.3333333333333,136.33333333333334,2024-02-10 16:00:00
King's Park,112.83333333333333,210.66666666666666,68.83333333333333,2024-02-10 17:00:00
King's Park,4.0,0.0,5.166666666666667,2024-02-10 18:00:00
King's Park,0.0,0.0,0.0,2024-02-10 19:00:00
King's Park,0.0,0.0,0.0,2024-02-10 20:00:00
King's Park,0.0,0.0,0.0,2024-02-10 21:00:00
King's Park,0.0,0.0,0.0,2024-02-10 22:00:00
King's Park,0.0,0.0,0.0,2024-02-10 23:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-02-11 00:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-02-11 01:00:00
Kau Sai Chau,0.0,0.6666666666666666,0.0,2024-02-11 02:00:00
Kau Sai Chau,0.0,0.16666666666666666,0.0,2024-02-11 03:00:00
Kau Sai Chau,0.0,0.16666666666666666,0.0,2024-02-11 04:00:00
Kau Sai Chau,0.0,0.6666666666666666,0.0,2024-02-11 05:00:00
Kau Sai Chau,0.0,0.3333333333333333,0.0,2024-02-11 06:00:00
Kau Sai Chau,62.166666666666664,245.83333333333334,26.0,2024-02-11 07:00:00
Kau Sai Chau,281.6666666666667,662.8333333333334,68.16666666666667,2024-02-11 08:00:00
Kau Sai Chau,504.1666666666667,816.0,88.83333333333333,2024-02-11 09:00:00
Kau Sai Chau,692.0,889.0,104.66666666666667,2024-02-11 10:00:00
Kau Sai Chau,829.8333333333334,935.5,114.5,2024-02-11 11:00:00
Kau Sai Chau,890.5,955.6666666666666,116.0,2024-02-11 12:00:00
Kau Sai Chau,864.3333333333334,945.6666666666666,115.16666666666667,2024-02-11 13:00:00
Kau Sai Chau,763.6666666666666,912.0,111.66666666666667,2024-02-11 14:00:00
Kau Sai Chau,597.1666666666666,841.5,105.83333333333333,2024-02-11 15:00:00
Kau Sai Chau,373.6666666666667,691.3333333333334,91.5,2024-02-11 16:00:00
Kau Sai Chau,136.33333333333334,340.6666666666667,57.0,2024-02-11 17:00:00
Kau Sai Chau,5.833333333333333,2.0,5.166666666666667,2024-02-11 18:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-02-11 19:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-02-11 20:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-02-11 21:00:00
Kau Sai Chau,0.0,0.16666666666666666,0.0,2024-02-11 22:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-02-11 23:00:00
King's Park,0.0,0.0,0.0,2024-02-11 00:00:00
King's Park,0.0,0.0,0.0,2024-02-11 01:00:00
King's Park,0.0,0.0,0.0,2024-02-11 02:00:00
King's Park,0.0,0.0,0.0,2024-02-11 03:00:00
King's Park,0.0,0.0,0.0,2024-02-11 04:00:00
King's Park,0.0,0.0,0.0,2024-02-11 05:00:00
King's Park,0.0,0.0,0.0,2024-02-11 06:00:00
King's Park,50.833333333333336,90.5,22.333333333333332,2024-02-11 07:00:00
King's Park,278.6666666666667,668.1666666666666,60.166666666666664,2024-02-11 08:00:00
King's Park,506.5,817.6666666666666,85.5,2024-02-11 09:00:00
King's Park,700.3333333333334,901.6666666666666,103.5,2024-02-11 10:00:00
King's Park,828.3333333333334,936.5,113.0,2024-02-11 11:00:00
King's Park,881.1666666666666,948.8333333333334,117.5,2024-02-11 12:00:00
King's Park,861.0,952.5,115.5,2024-02-11 13:00:00
King's Park,762.6666666666666,928.3333333333334,105.5,2024-02-11 14:00:00
King's Park,594.8333333333334,859.3333333333334,97.16666666666667,2024-02-11 15:00:00
King's Park,378.6666666666667,724.1666666666666,86.83333333333333,2024-02-11 16:00:00
King's Park,140.16666666666666,402.3333333333333,55.0,2024-02-11 17:00:00
King's Park,4.333333333333333,0.0,5.666666666666667,2024-02-11 18:00:00
King's Park,0.0,0.0,0.0,2024-02-11 19:00:00
King's Park,0.0,0.0,0.0,2024-02-11 20:00:00
King's Park,0.0,0.0,0.0,2024-02-11 21:00:00
King's Park,0.0,0.0,0.0,2024-02-11 22:00:00
King's Park,0.0,0.0,0.0,2024-02-11 23:00:00
Kau Sai Chau,0.0,0.16666666666666666,0.0,2024-02-12 00:00:00
Kau Sai Chau,0.0,0.16666666666666666,0.0,2024-02-12 01:00:00
Kau Sai Chau,0.0,0.5,0.0,2024-02-12 02:00:00
Kau Sai Chau,0.0,0.5,0.0,2024-02-12 03:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-02-12 04:00:00
Kau Sai Chau,0.0,0.16666666666666666,0.0,2024-02-12 05:00:00
Kau Sai Chau,0.0,0.3333333333333333,0.0,2024-02-12 06:00:00
Kau Sai Chau,61.666666666666664,214.0,28.833333333333332,2024-02-12 07:00:00
Kau Sai Chau,281.8333333333333,620.8333333333334,78.83333333333333,2024-02-12 08:00:00
Kau Sai Chau,510.0,788.8333333333334,103.83333333333333,2024-02-12 09:00:00
Kau Sai Chau,694.0,869.6666666666666,115.5,2024-02-12 10:00:00
Kau Sai Chau,816.1666666666666,892.8333333333334,128.66666666666666,2024-02-12 11:00:00
Kau Sai Chau,877.6666666666666,889.8333333333334,151.33333333333334,2024-02-12 12:00:00
Kau Sai Chau,837.5,865.8333333333334,146.16666666666666,2024-02-12 13:00:00
Kau Sai Chau,739.1666666666666,824.0,144.16666666666666,2024-02-12 14:00:00
Kau Sai Chau,577.3333333333334,761.1666666666666,129.0,2024-02-12 15:00:00
Kau Sai Chau,363.8333333333333,629.5,104.16666666666667,2024-02-12 16:00:00
Kau Sai Chau,136.16666666666666,316.0,61.166666666666664,2024-02-12 17:00:00
Kau Sai Chau,6.0,1.1666666666666667,5.666666666666667,2024-02-12 18:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-02-12 19:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-02-12 20:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-02-12 21:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-02-12 22:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-02-12 23:00:00
King's Park,0.0,0.0,0.0,2024-02-12 00:00:00
King's Park,0.0,0.0,0.0,2024-02-12 01:00:00
King's Park,0.0,0.0,0.0,2024-02-12 02:00:00
King's Park,0.0,0.0,0.0,2024-02-12 03:00:00
King's Park,0.0,0.0,0.0,2024-02-12 04:00:00
King's Park,0.0,0.0,0.0,2024-02-12 05:00:00
King's Park,0.0,0.0,0.0,2024-02-12 06:00:00
King's Park,53.0,80.5,24.166666666666668,2024-02-12 07:00:00
King's Park,280.6666666666667,627.3333333333334,67.33333333333333,2024-02-12 08:00:00
King's Park,515.6666666666666,806.0,94.66666666666667,2024-02-12 09:00:00
King's Park,706.5,889.8333333333334,107.66666666666667,2024-02-12 10:00:00
King's Park,832.3333333333334,918.6666666666666,122.33333333333333,2024-02-12 11:00:00
King's Park,873.0,906.3333333333334,136.0,2024-02-12 12:00:00
King's Park,848.3333333333334,893.5,137.83333333333334,2024-02-12 13:00:00
King's Park,741.5,834.6666666666666,142.33333333333334,2024-02-12 14:00:00
King's Park,581.1666666666666,773.0,126.5,2024-02-12 15:00:00
King's Park,370.1666666666667,661.6666666666666,100.66666666666667,2024-02-12 16:00:00
King's Park,131.83333333333334,325.1666666666667,59.5,2024-02-12 17:00:00
King's Park,4.166666666666667,0.0,5.666666666666667,2024-02-12 18:00:00
King's Park,0.0,0.0,0.0,2024-02-12 19:00:00
King's Park,0.0,0.0,0.0,2024-02-12 20:00:00
King's Park,0.0,0.0,0.0,2024-02-12 21:00:00
King's Park,0.0,0.0,0.0,2024-02-12 22:00:00
King's Park,0.0,0.0,0.0,2024-02-12 23:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-02-13 00:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-02-13 01:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-02-13 02:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-02-13 03:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-02-13 04:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-02-13 05:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-02-13 06:00:00
Kau Sai Chau,47.833333333333336,41.333333333333336,40.833333333333336,2024-02-13 07:00:00
Kau Sai Chau,123.16666666666667,24.0,114.66666666666667,2024-02-13 08:00:00
Kau Sai Chau,245.16666666666666,38.666666666666664,218.16666666666666,2024-02-13 09:00:00
Kau Sai Chau,440.1666666666667,157.5,328.3333333333333,2024-02-13 10:00:00
Kau Sai Chau,354.0,3.5,342.1666666666667,2024-02-13 11:00:00
Kau Sai Chau,426.3333333333333,26.0,392.6666666666667,2024-02-13 12:00:00
Kau Sai Chau,691.8333333333334,252.83333333333334,481.3333333333333,2024-02-13 13:00:00
Kau Sai Chau,619.8333333333334,339.5,363.5,2024-02-13 14:00:00
Kau Sai Chau,546.1666666666666,561.1666666666666,206.5,2024-02-13 15:00:00
Kau Sai Chau,338.0,414.8333333333333,157.66666666666666,2024-02-13 16:00:00
Kau Sai Chau,121.16666666666667,194.0,73.16666666666667,2024-02-13 17:00:00
Kau Sai Chau,6.5,0.3333333333333333,6.333333333333333,2024-02-13 18:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-02-13 19:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-02-13 20:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-02-13 21:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-02-13 22:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-02-13 23:00:00
King's Park,0.0,0.0,0.0,2024-02-13 00:00:00
King's Park,0.0,0.0,0.0,2024-02-13 01:00:00
King's Park,0.0,0.0,0.0,2024-02-13 02:00:00
King's Park,0.0,0.0,0.0,2024-02-13 03:00:00
King's Park,0.0,0.0,0.0,2024-02-13 04:00:00
King's Park,0.0,0.0,0.0,2024-02-13 05:00:00
King's Park,0.0,0.0,0.0,2024-02-13 06:00:00
King's Park,45.0,31.166666666666668,32.5,2024-02-13 07:00:00
King's Park,221.33333333333334,174.0,130.66666666666666,2024-02-13 08:00:00
King's Park,315.3333333333333,201.16666666666666,197.0,2024-02-13 09:00:00
King's Park,569.5,496.1666666666667,243.66666666666666,2024-02-13 10:00:00
King's Park,748.0,518.6666666666666,325.5,2024-02-13 11:00:00
King's Park,632.3333333333334,111.16666666666667,418.0,2024-02-13 12:00:00
King's Park,375.6666666666667,11.833333333333334,332.8333333333333,2024-02-13 13:00:00
